user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
2369,2024-01-10,Premium,699,2.7,8.0,2.0,30,9.0,Yes
2370,2023-10-29,Premium,699,,3.0,1.0,25,21.0,No
2371,2023-07-09,Basic,199,22.2,3.0,1.0,33,56.0,Yes
2372,2023-02-26,Basic,199,,6.0,3.0,19,36.0,Yes
2373,2024-04-13,Standard,399,24.8,7.0,1.0,2,25.0,No
2374,2023-08-22,Standard,399,16.2,2.0,5.0,2,13.0,Yes
2375,2024-06-16,Premium,699,8.5,5.0,5.0,15,15.0,No
2376,2024-02-22,Basic,199,19.0,,0.0,36,57.0,Yes
2377,2023-05-31,Premium,699,24.5,6.0,,8,1.0,No
2378,2024-07-17,Standard,399,13.8,2.0,3.0,23,42.0,Yes
2379,2024-03-12,Standard,399,8.9,1.0,1.0,25,0.0,No
2380,2023-05-04,Basic,199,,8.0,2.0,10,36.0,Yes
2381,2023-11-15,Standard,399,19.5,6.0,4.0,13,9.0,Yes
2382,2024-05-04,Premium,699,15.8,0.0,0.0,18,53.0,No
2383,2024-02-03,Basic,199,0.7,8.0,3.0,1,38.0,Yes
2384,2024-11-15,Basic,199,3.4,6.0,4.0,4,12.0,Yes
2385,2024-06-24,Basic,199,,0.0,0.0,22,60.0,Yes
2386,2024-02-22,Basic,199,2.5,1.0,,18,20.0,Yes
2387,2023-02-21,Basic,199,5.3,7.0,,34,26.0,Yes
2388,2024-03-27,Premium,699,5.9,4.0,2.0,24,1.0,No
2389,2023-05-24,Standard,399,10.1,0.0,5.0,19,60.0,Yes
2390,2023-12-19,Premium,699,19.2,6.0,5.0,26,,No
2391,2024-01-29,Basic,199,20.1,7.0,5.0,36,40.0,No
2392,2024-06-20,Basic,199,14.4,,2.0,11,1.0,No
2393,2023-04-02,Premium,699,6.9,3.0,,35,12.0,No
2394,2024-02-15,Basic,199,9.3,2.0,,21,22.0,No
2395,2023-06-18,Basic,199,13.8,1.0,3.0,30,0.0,Yes
2396,2024-03-08,Premium,699,2.4,2.0,0.0,7,24.0,Yes
2397,2024-08-10,Basic,199,24.5,5.0,1.0,33,29.0,Yes
2398,2024-07-12,Standard,399,,3.0,3.0,25,4.0,No
2399,2023-11-27,Standard,399,7.0,0.0,5.0,20,10.0,No
2400,2023-04-07,Basic,199,,4.0,,10,2.0,No
2401,2023-09-14,Standard,399,7.5,0.0,1.0,18,28.0,Yes
2402,2024-05-26,Basic,199,12.0,1.0,,26,57.0,No
2403,2024-10-16,Premium,699,4.7,2.0,0.0,33,0.0,No
2404,2023-09-25,Basic,199,22.4,8.0,1.0,32,6.0,No
2405,2024-12-04,Premium,699,4.7,8.0,2.0,27,47.0,Yes
2406,2023-09-06,,699,6.2,6.0,1.0,29,55.0,No
2407,2024-08-09,Basic,199,,5.0,3.0,33,1.0,Yes
2408,2024-11-28,Standard,399,12.6,8.0,5.0,2,40.0,Yes
2409,2023-08-30,Basic,199,,0.0,3.0,30,,No
2410,2024-01-21,Standard,399,19.6,,0.0,34,23.0,No
2411,2023-12-02,Premium,699,2.6,2.0,1.0,10,14.0,No
2412,2023-01-16,Premium,699,2.6,6.0,5.0,11,55.0,Yes
2413,2023-06-03,Standard,399,24.7,1.0,5.0,35,16.0,No
2414,2024-08-04,,699,13.3,2.0,0.0,5,36.0,Yes
2415,2024-11-29,Standard,399,19.0,0.0,4.0,30,37.0,Yes
2416,2023-01-17,,399,11.0,8.0,,16,50.0,Yes
2417,2024-09-11,Basic,199,22.4,0.0,2.0,9,,Yes
2418,2024-12-09,Premium,699,16.7,,3.0,15,46.0,Yes
2419,2024-09-16,Standard,399,,2.0,2.0,33,56.0,No
2420,2024-07-12,Premium,699,15.9,,2.0,36,,Yes
2421,2024-01-01,Premium,699,,0.0,5.0,30,41.0,Yes
2422,2024-07-06,Basic,199,22.4,6.0,3.0,16,24.0,Yes
2423,2024-09-20,Premium,699,1.1,7.0,2.0,12,24.0,Yes
2424,2024-09-30,Basic,199,12.6,8.0,3.0,30,24.0,Yes
2425,2023-07-20,,699,12.9,2.0,,28,20.0,No
2426,2024-02-13,Standard,399,19.9,8.0,2.0,3,43.0,Yes
2427,2023-01-31,Premium,699,17.2,3.0,2.0,12,3.0,No
2428,2024-12-03,Premium,699,19.0,6.0,3.0,24,46.0,Yes
2429,2023-06-30,Standard,399,1.3,1.0,1.0,3,17.0,No
2430,2024-02-07,Premium,699,21.4,4.0,2.0,22,11.0,No
2431,2023-09-10,Standard,399,5.3,5.0,4.0,26,18.0,Yes
2432,2023-07-19,Premium,699,17.2,4.0,3.0,9,53.0,No
2433,2023-12-02,Premium,699,8.8,2.0,2.0,7,5.0,No
2434,2024-02-03,Basic,199,19.2,7.0,1.0,35,58.0,No
2435,2024-09-14,Basic,199,10.4,3.0,5.0,11,14.0,Yes
2436,2024-01-14,Premium,699,3.0,8.0,0.0,24,35.0,Yes
2437,2024-07-26,Standard,399,23.8,7.0,4.0,2,16.0,No
2438,2023-08-18,,399,15.4,7.0,5.0,2,18.0,No
2439,2024-08-13,Basic,199,,1.0,5.0,13,57.0,Yes
2440,2024-12-22,Basic,199,22.9,7.0,,8,,Yes
2441,2024-02-08,Standard,399,7.1,0.0,,16,53.0,No
2442,2023-07-27,Standard,399,8.5,7.0,0.0,6,20.0,No
2443,2024-03-05,Basic,199,18.4,5.0,4.0,14,56.0,Yes
2444,2023-01-17,Standard,399,2.9,6.0,3.0,34,54.0,Yes
2445,2023-04-22,Premium,699,23.8,2.0,5.0,18,55.0,No
2446,2024-06-25,Standard,399,1.4,5.0,1.0,6,29.0,Yes
2447,2024-05-04,Basic,199,12.1,0.0,4.0,34,46.0,No
2448,2023-12-23,Basic,199,,,,18,33.0,Yes
2449,2024-03-14,Standard,399,22.3,5.0,4.0,11,51.0,No
2450,2024-07-05,Standard,399,23.9,8.0,3.0,4,50.0,No
2451,2024-06-06,Standard,399,7.8,2.0,1.0,18,,No
2452,2024-01-08,Standard,399,13.8,5.0,5.0,18,37.0,Yes
2453,2023-03-26,Standard,399,4.9,2.0,2.0,19,39.0,No
2454,2023-02-10,Premium,699,24.6,0.0,1.0,28,59.0,No
2455,2023-08-26,Basic,199,20.1,5.0,5.0,10,14.0,No
2456,2023-08-02,Basic,199,3.7,1.0,2.0,16,55.0,Yes
2457,2024-03-11,Basic,199,8.8,0.0,4.0,21,13.0,No
2458,2024-06-21,Premium,699,17.2,4.0,2.0,12,18.0,No
2459,2024-12-07,Premium,699,10.0,7.0,,25,31.0,No
2460,2024-02-28,Basic,199,11.5,7.0,,28,60.0,Yes
2461,2024-01-13,,199,3.7,8.0,5.0,1,45.0,Yes
2462,2023-06-27,,399,,1.0,4.0,14,13.0,No
2463,2023-03-06,,699,20.3,1.0,5.0,35,8.0,Yes
2464,2023-03-02,Basic,199,15.4,0.0,5.0,13,,No
2465,2023-06-13,Standard,399,22.2,8.0,,1,26.0,Yes
2466,2024-02-18,,199,11.8,0.0,4.0,36,10.0,No
2467,2024-04-20,Premium,699,16.8,2.0,1.0,6,,No
2468,2023-05-19,Standard,399,18.8,5.0,4.0,17,40.0,Yes
2469,2024-06-07,Standard,399,21.6,0.0,2.0,10,9.0,No
2470,2023-02-24,Premium,699,9.9,8.0,1.0,30,46.0,Yes
2471,2024-04-13,Premium,699,,1.0,5.0,12,30.0,Yes
2472,2023-07-10,Premium,699,5.4,3.0,4.0,14,,Yes
2473,2023-08-08,Basic,199,,2.0,4.0,21,36.0,No
2474,2024-11-04,Premium,699,22.1,1.0,5.0,27,27.0,No
2475,2023-06-20,,699,16.2,3.0,4.0,5,,Yes
2476,2023-07-28,Standard,399,17.7,3.0,4.0,24,54.0,No
2477,2024-10-22,Standard,399,23.5,4.0,3.0,36,7.0,Yes
2478,2024-08-07,Standard,399,5.9,6.0,,32,,No
2479,2023-07-04,Standard,399,21.7,7.0,,17,45.0,Yes
2480,2023-12-06,Standard,399,0.6,2.0,3.0,29,,Yes
2481,2024-12-25,Basic,199,19.1,7.0,5.0,30,7.0,Yes
2482,2023-01-29,Standard,399,14.7,,4.0,9,15.0,Yes
2483,2023-02-25,,699,3.8,5.0,3.0,7,46.0,Yes
2484,2024-09-13,Premium,699,4.7,0.0,2.0,13,48.0,Yes
2485,2023-08-04,Premium,699,13.2,8.0,4.0,30,28.0,Yes
2486,2024-02-08,Premium,699,16.9,5.0,1.0,24,15.0,No
2487,2024-10-22,Basic,199,5.4,,2.0,3,15.0,No
2488,2023-08-04,Basic,199,3.2,1.0,2.0,21,53.0,No
2489,2024-08-23,Premium,699,1.1,2.0,5.0,6,36.0,Yes
2490,2024-10-31,Premium,699,16.8,,2.0,23,12.0,No
2491,2024-04-26,Premium,699,5.2,3.0,0.0,33,36.0,No
2492,2023-05-29,Basic,199,,7.0,0.0,14,38.0,No
2493,2024-12-04,Standard,399,16.0,2.0,0.0,4,13.0,No
2494,2024-11-20,Premium,699,10.5,2.0,0.0,30,7.0,No
2495,2023-02-12,Basic,199,3.3,6.0,0.0,8,8.0,No
2496,2024-03-24,Basic,199,11.4,5.0,5.0,3,47.0,No
2497,2024-03-17,Basic,199,23.2,3.0,0.0,13,18.0,No
2498,2024-11-12,Standard,399,5.6,0.0,5.0,22,11.0,No
2499,2023-01-24,Standard,399,3.0,,1.0,34,6.0,Yes
2500,2024-11-11,Premium,699,,2.0,2.0,26,55.0,Yes
2501,2024-08-28,Standard,399,4.2,4.0,3.0,9,8.0,Yes
2502,2023-03-09,Basic,199,24.9,5.0,5.0,24,24.0,No
2503,2023-12-20,Premium,699,20.2,3.0,5.0,1,42.0,Yes
2504,2023-10-10,Basic,199,20.7,,1.0,32,29.0,Yes
2505,2023-11-11,Basic,199,23.4,8.0,2.0,28,34.0,Yes
2506,2023-06-09,Basic,199,21.2,4.0,0.0,14,56.0,No
2507,2023-06-15,Basic,199,24.8,0.0,3.0,10,7.0,No
2508,2023-03-04,Standard,399,14.2,4.0,0.0,15,10.0,No
2509,2023-10-16,Standard,399,11.1,0.0,3.0,6,14.0,Yes
2510,2024-10-08,Premium,699,8.9,4.0,1.0,7,52.0,No
2511,2023-01-18,Premium,699,5.9,4.0,0.0,1,15.0,Yes
2512,2024-10-17,Premium,699,22.7,6.0,3.0,24,36.0,No
2513,2024-08-27,Standard,399,10.9,4.0,4.0,24,4.0,Yes
2514,2024-05-06,Premium,699,9.6,6.0,1.0,23,60.0,Yes
2515,2023-02-15,,199,21.0,,3.0,9,27.0,Yes
2516,2024-02-27,Premium,699,19.3,8.0,0.0,4,2.0,Yes
2517,2024-05-15,Premium,699,3.0,6.0,2.0,15,,Yes
2518,2024-11-17,,199,13.1,8.0,0.0,28,33.0,Yes
2519,2024-12-22,Standard,399,3.1,0.0,5.0,29,6.0,No
2520,2023-09-10,Basic,199,2.6,8.0,,30,26.0,Yes
2521,2023-10-22,Basic,199,18.0,5.0,0.0,30,3.0,No
2522,2023-06-29,Standard,399,23.9,7.0,2.0,34,12.0,No
2523,2024-06-24,Basic,199,1.1,6.0,1.0,13,22.0,Yes
2524,2023-07-29,Premium,699,11.4,6.0,4.0,23,16.0,Yes
2525,2023-07-25,Basic,199,0.6,3.0,5.0,36,51.0,No
2526,2024-02-08,Premium,699,4.3,7.0,2.0,26,53.0,Yes
2527,2024-12-17,Standard,399,2.4,1.0,4.0,10,15.0,No
2528,2023-11-15,Standard,399,1.3,4.0,,2,26.0,Yes
2529,2024-11-13,Standard,399,,1.0,0.0,2,28.0,No
2530,2024-08-22,Standard,399,22.9,0.0,0.0,8,47.0,No
2531,2024-12-17,Basic,199,19.3,,0.0,35,52.0,No
2532,2023-03-09,Premium,699,14.6,,1.0,18,42.0,No
2533,2024-10-24,Standard,399,1.5,8.0,0.0,12,51.0,Yes
2534,2024-10-16,Premium,699,23.3,6.0,4.0,32,33.0,No
2535,2024-01-27,Basic,199,5.4,,5.0,5,7.0,No
2536,2023-04-12,Premium,699,18.9,1.0,3.0,36,58.0,Yes
2537,2023-09-12,Basic,199,12.4,0.0,3.0,14,30.0,Yes
2538,2024-06-11,Basic,199,19.2,6.0,1.0,12,,No
2539,2023-03-10,Premium,699,14.8,,4.0,19,28.0,No
2540,2024-04-23,Premium,699,4.5,6.0,5.0,17,8.0,Yes
2541,2023-02-26,Basic,199,11.8,8.0,1.0,33,6.0,Yes
2542,2024-07-12,,199,16.0,4.0,0.0,2,54.0,No
2543,2024-08-21,Basic,199,9.5,8.0,4.0,16,32.0,No
2544,2024-07-04,Standard,399,22.5,1.0,3.0,10,1.0,No
2545,2023-03-14,Premium,699,23.2,,0.0,19,,No
2546,2023-05-04,Premium,699,22.4,4.0,4.0,26,8.0,Yes
2547,2024-01-18,,399,13.3,3.0,,23,28.0,No
2548,2024-03-04,Standard,399,13.7,0.0,0.0,1,16.0,No
2549,2024-07-30,Standard,399,,1.0,1.0,21,53.0,Yes
2550,2023-06-11,Basic,199,,1.0,5.0,20,42.0,Yes
2551,2024-07-27,Premium,699,17.0,4.0,,32,38.0,No
2552,2024-05-03,Premium,699,11.9,6.0,4.0,10,60.0,No
2553,2023-04-01,Premium,699,7.0,,1.0,4,45.0,Yes
2554,2024-10-19,Premium,699,3.3,6.0,,28,31.0,No
2555,2024-01-22,Basic,199,12.4,8.0,4.0,12,14.0,Yes
2556,2024-11-05,Standard,399,19.6,7.0,4.0,7,51.0,No
2557,2024-10-17,Premium,699,5.0,0.0,4.0,26,59.0,Yes
2558,2024-03-15,Standard,399,9.9,3.0,5.0,25,16.0,No
2559,2023-06-06,Basic,199,11.6,4.0,1.0,18,4.0,No
2560,2023-09-06,Premium,699,3.0,2.0,,22,59.0,Yes
2561,2024-08-10,Premium,699,7.2,8.0,1.0,27,0.0,No
2562,2023-02-12,Basic,199,13.6,8.0,5.0,18,32.0,Yes
2563,2024-06-23,Standard,399,24.6,6.0,3.0,9,9.0,No
2564,2023-04-26,Standard,399,10.9,1.0,,5,19.0,Yes
2565,2023-08-27,Premium,699,9.3,2.0,1.0,16,45.0,No
2566,2023-02-14,,199,18.1,0.0,2.0,31,11.0,No
2567,2024-12-18,Standard,399,14.1,1.0,3.0,21,21.0,No
2568,2023-05-08,Basic,199,9.3,4.0,2.0,11,31.0,Yes
2569,2023-01-29,Premium,699,11.0,0.0,1.0,7,44.0,Yes
2570,2023-03-08,Premium,699,10.4,1.0,3.0,27,48.0,No
2571,2023-02-12,Premium,699,17.7,8.0,4.0,9,48.0,Yes
2572,2023-05-29,Premium,699,23.9,0.0,3.0,35,29.0,No
2573,2023-04-18,Basic,199,2.5,,3.0,18,33.0,Yes
2574,2024-07-13,Basic,199,15.8,6.0,5.0,21,24.0,No
2575,2024-09-25,Standard,399,15.6,3.0,5.0,35,37.0,Yes
2576,2023-04-03,Premium,699,8.1,8.0,3.0,29,36.0,Yes
2577,2024-09-20,Standard,399,14.9,5.0,5.0,22,3.0,Yes
2578,2024-01-26,Basic,199,1.9,7.0,2.0,12,15.0,Yes
2579,2023-03-05,Premium,699,9.1,,3.0,3,5.0,No
2580,2023-09-12,Basic,199,18.9,8.0,3.0,35,13.0,Yes
2581,2024-01-24,Standard,399,3.0,4.0,2.0,9,23.0,Yes
2582,2024-08-17,Standard,399,1.7,4.0,1.0,1,19.0,No
2583,2024-07-24,Standard,399,1.7,6.0,3.0,12,43.0,Yes
2584,2023-09-26,Premium,699,11.1,,0.0,28,20.0,No
2585,2024-05-16,Basic,199,20.6,4.0,,1,27.0,No
2586,2023-11-12,Standard,399,13.7,,4.0,22,28.0,No
2587,2023-09-06,Standard,399,5.2,8.0,,15,1.0,Yes
2588,2024-03-04,,399,,6.0,1.0,17,54.0,No
2589,2023-12-22,Standard,399,,6.0,5.0,19,,Yes
2590,2023-06-29,Basic,199,0.7,6.0,1.0,4,54.0,Yes
2591,2024-11-03,,199,4.9,7.0,3.0,19,,Yes
2592,2023-04-17,Standard,399,10.3,5.0,,20,4.0,Yes
2593,2024-05-30,Basic,199,7.4,1.0,0.0,12,23.0,No
2594,2024-07-03,Standard,399,20.0,6.0,0.0,35,0.0,No
2595,2024-07-26,Basic,199,12.1,8.0,3.0,7,30.0,Yes
2596,2024-01-02,Basic,199,21.9,2.0,4.0,13,38.0,No
2597,2024-02-23,Standard,399,23.3,4.0,3.0,1,8.0,No
2598,2023-06-18,Standard,399,16.1,6.0,0.0,11,9.0,No
2599,2023-12-17,Basic,199,13.5,3.0,,14,48.0,No
2600,2023-12-25,Basic,199,,6.0,4.0,28,3.0,Yes
2601,2023-05-07,Premium,699,9.5,4.0,4.0,11,11.0,Yes
2602,2024-01-06,Premium,699,17.5,3.0,4.0,36,20.0,No
2603,2023-10-20,Standard,399,1.3,6.0,2.0,4,19.0,Yes
2604,2023-04-25,Premium,699,8.8,2.0,1.0,30,54.0,No
2605,2024-05-18,Basic,199,4.3,7.0,2.0,13,49.0,Yes
2606,2024-10-22,Premium,699,11.5,6.0,1.0,6,15.0,No
2607,2024-07-05,Premium,699,12.5,,1.0,11,55.0,No
2608,2024-07-09,,399,20.6,7.0,2.0,11,45.0,Yes
2609,2023-12-03,Basic,199,15.4,6.0,1.0,5,52.0,Yes
2610,2023-05-29,Premium,699,1.3,3.0,2.0,13,46.0,Yes
2611,2024-12-17,Standard,399,8.6,3.0,2.0,15,0.0,Yes
2612,2024-06-10,Premium,699,13.1,6.0,3.0,7,30.0,Yes
2613,2024-11-17,Basic,199,9.0,,2.0,28,16.0,Yes
2614,2024-01-06,Standard,399,6.9,0.0,,17,13.0,No
2615,2023-04-20,Premium,699,12.1,3.0,3.0,5,45.0,No
2616,2024-05-29,Basic,199,6.4,1.0,,21,34.0,No
2617,2024-08-23,Premium,699,21.9,6.0,4.0,17,36.0,Yes
2618,2024-12-20,Premium,699,19.5,0.0,2.0,33,20.0,No
2619,2023-08-27,Basic,199,3.1,7.0,5.0,31,8.0,Yes
2620,2023-06-29,Basic,199,21.6,8.0,5.0,6,24.0,Yes
2621,2023-06-16,Standard,399,22.7,8.0,5.0,9,14.0,No
2622,2024-11-06,Premium,699,6.3,1.0,1.0,16,7.0,No
2623,2024-06-13,Premium,699,1.2,2.0,4.0,32,13.0,No
2624,2023-02-15,,699,17.9,8.0,,4,10.0,Yes
2625,2024-06-18,Basic,199,5.0,2.0,0.0,1,1.0,Yes
2626,2024-10-08,Standard,399,11.1,,0.0,30,58.0,Yes
2627,2024-07-14,Premium,699,23.0,7.0,5.0,36,,Yes
2628,2023-08-29,Basic,199,5.1,6.0,0.0,19,18.0,Yes
2629,2024-06-06,Premium,699,23.2,3.0,5.0,19,60.0,Yes
2630,2023-11-13,Basic,199,7.3,8.0,5.0,31,8.0,Yes
2631,2023-01-18,Standard,399,,1.0,0.0,21,0.0,No
2632,2023-12-04,Standard,399,22.9,0.0,2.0,26,52.0,No
2633,2023-02-17,Premium,699,11.2,1.0,2.0,25,1.0,No
2634,2023-01-14,Standard,399,,6.0,3.0,28,17.0,Yes
2635,2023-08-19,Premium,699,22.9,4.0,0.0,26,45.0,Yes
2636,2024-08-28,Standard,399,20.3,8.0,2.0,1,6.0,Yes
2637,2023-07-19,Standard,399,1.5,0.0,2.0,31,49.0,Yes
2638,2024-08-04,,399,13.9,4.0,4.0,27,9.0,Yes
2639,2024-03-19,Premium,699,4.4,7.0,0.0,26,33.0,Yes
2640,2024-11-07,Premium,699,13.2,1.0,3.0,36,33.0,No
2641,2024-08-28,Premium,699,19.6,1.0,2.0,32,1.0,No
2642,2023-01-24,Standard,399,9.4,1.0,4.0,12,29.0,No
2643,2024-01-03,Premium,699,3.6,1.0,1.0,16,27.0,No
2644,2023-03-22,Standard,399,14.6,,3.0,34,0.0,Yes
2645,2024-04-17,Premium,699,19.1,,1.0,1,60.0,Yes
2646,2024-12-24,Standard,399,13.0,1.0,3.0,22,31.0,Yes
2647,2023-04-09,Basic,199,12.5,6.0,4.0,9,11.0,No
2648,2023-05-22,Premium,699,4.0,1.0,4.0,36,45.0,Yes
2649,2024-06-08,Standard,399,4.8,2.0,4.0,18,,Yes
2650,2023-05-16,,699,11.5,4.0,,5,46.0,Yes
2651,2023-02-16,Basic,199,9.0,4.0,2.0,36,31.0,No
2652,2023-05-10,Standard,399,19.6,2.0,0.0,28,,No
2653,2024-02-13,Standard,399,20.8,0.0,5.0,32,3.0,Yes
2654,2023-05-20,Basic,199,10.5,0.0,3.0,22,10.0,Yes
2655,2023-12-02,Standard,399,,8.0,1.0,31,58.0,No
2656,2024-06-13,Premium,699,0.6,1.0,3.0,18,33.0,Yes
2657,2024-03-05,Basic,199,17.4,7.0,1.0,11,5.0,Yes
2658,2023-03-02,Basic,199,23.6,8.0,2.0,25,0.0,Yes
2659,2023-01-02,Standard,399,16.2,0.0,0.0,36,7.0,No
2660,2024-03-13,Premium,699,21.2,1.0,5.0,12,5.0,Yes
2661,2023-05-20,Basic,199,18.7,,3.0,3,3.0,No
2662,2023-01-16,Basic,199,1.3,1.0,3.0,3,37.0,Yes
2663,2024-07-29,Basic,199,,,4.0,31,36.0,No
2664,2024-06-18,,699,17.6,3.0,,21,9.0,No
2665,2023-09-21,Standard,399,15.0,3.0,,27,22.0,Yes
2666,2024-06-11,Standard,399,19.3,6.0,5.0,31,5.0,No
2667,2023-03-14,Basic,199,5.5,,4.0,31,5.0,Yes
2668,2024-09-17,Basic,199,,2.0,2.0,17,49.0,Yes
2669,2024-01-04,Standard,399,17.3,1.0,3.0,15,57.0,Yes
2670,2024-03-06,Standard,399,13.3,3.0,2.0,17,55.0,No
2671,2024-03-15,Premium,699,10.4,4.0,4.0,4,27.0,Yes
2672,2024-07-08,Standard,399,14.9,3.0,5.0,13,16.0,No
2673,2024-10-07,Premium,699,13.9,2.0,2.0,13,51.0,Yes
2674,2024-04-01,Standard,399,22.9,,0.0,26,21.0,Yes
2675,2023-12-27,Standard,399,17.8,6.0,2.0,18,28.0,Yes
2676,2023-01-10,Basic,199,,2.0,1.0,24,36.0,Yes
2677,2024-10-06,,699,13.8,5.0,2.0,3,6.0,Yes
2678,2023-04-13,Premium,699,18.4,1.0,,20,6.0,No
2679,2023-12-03,Standard,399,23.6,1.0,4.0,33,43.0,Yes
2680,2024-10-11,,399,17.2,0.0,5.0,29,,Yes
2681,2023-10-02,Basic,199,18.1,5.0,1.0,26,20.0,No
2682,2024-03-24,,699,17.2,0.0,0.0,6,42.0,Yes
2683,2024-12-17,Standard,399,21.9,0.0,0.0,23,10.0,No
2684,2023-07-07,Basic,199,8.3,5.0,1.0,6,55.0,No
2685,2024-05-19,Standard,399,11.3,,0.0,17,28.0,Yes
2686,2023-12-29,Basic,199,17.8,2.0,3.0,29,38.0,Yes
2687,2023-02-19,Premium,699,16.3,3.0,5.0,24,48.0,No
2688,2023-07-28,Basic,199,7.6,3.0,,26,49.0,No
2689,2023-08-08,Premium,699,0.6,5.0,1.0,8,60.0,Yes
2690,2024-10-03,Standard,399,12.9,4.0,0.0,3,4.0,No
2691,2024-07-12,Premium,699,23.9,5.0,4.0,7,39.0,No
2692,2023-05-31,Standard,399,,3.0,2.0,23,43.0,Yes
2693,2024-08-06,Basic,199,10.0,0.0,0.0,24,26.0,No
2694,2024-07-14,Premium,699,16.3,6.0,4.0,1,27.0,No
2695,2024-12-13,Basic,199,13.9,7.0,3.0,5,16.0,Yes
2696,2024-11-09,Basic,199,12.8,2.0,5.0,31,56.0,No
2697,2024-05-17,Basic,199,8.0,5.0,1.0,19,1.0,Yes
2698,2023-06-14,Standard,399,,2.0,2.0,25,20.0,Yes
2699,2023-11-17,Premium,699,,1.0,3.0,23,13.0,No
2700,2023-09-18,Standard,399,22.5,2.0,2.0,9,6.0,No
2701,2023-12-05,Basic,199,15.9,2.0,1.0,4,,Yes
2702,2024-03-07,Basic,199,0.9,0.0,4.0,5,2.0,No
2703,2024-07-23,Premium,699,9.2,0.0,5.0,3,,No
2704,2023-04-01,,399,6.7,0.0,1.0,33,56.0,No
2705,2024-11-25,Standard,399,11.4,2.0,4.0,26,59.0,Yes
2706,2024-08-02,Standard,399,8.7,8.0,4.0,30,28.0,Yes
2707,2023-08-25,Basic,199,4.7,6.0,2.0,6,10.0,Yes
2708,2024-04-13,Basic,199,16.9,2.0,0.0,27,56.0,No
2709,2023-01-26,Standard,399,13.3,1.0,2.0,23,29.0,No
2710,2023-06-15,Premium,699,,7.0,0.0,9,5.0,No
2711,2023-04-12,Basic,199,0.6,3.0,3.0,36,44.0,No
2712,2024-05-15,Premium,699,,8.0,0.0,11,33.0,Yes
2713,2024-05-30,Premium,699,17.3,1.0,3.0,1,6.0,No
2714,2024-08-25,Standard,399,13.6,5.0,4.0,14,,Yes
2715,2024-01-26,Standard,399,17.4,7.0,1.0,30,45.0,No
2716,2024-07-01,Premium,699,1.6,,2.0,34,58.0,Yes
2717,2024-08-18,Premium,699,2.1,6.0,4.0,14,60.0,Yes
2718,2023-02-24,Standard,399,20.2,4.0,2.0,12,56.0,Yes
2719,2023-06-16,Premium,699,24.9,2.0,1.0,7,46.0,No
2720,2024-10-02,Basic,199,4.9,3.0,4.0,4,18.0,Yes
2721,2023-10-13,Basic,199,16.7,2.0,0.0,9,16.0,Yes
2722,2023-04-23,,399,16.5,2.0,5.0,18,55.0,Yes
2723,2024-12-18,Basic,199,24.4,,4.0,27,38.0,Yes
2724,2023-02-21,Basic,199,18.5,0.0,,9,2.0,No
2725,2024-01-03,Standard,399,5.9,2.0,1.0,10,45.0,No
2726,2023-05-14,Basic,199,6.5,3.0,0.0,7,57.0,No
2727,2023-01-03,Premium,699,10.7,0.0,3.0,6,16.0,No
2728,2024-02-12,Premium,699,8.9,3.0,3.0,4,29.0,Yes
2729,2023-01-24,Premium,699,15.5,3.0,1.0,7,49.0,Yes
2730,2024-12-03,Premium,699,24.8,1.0,3.0,11,,No
2731,2023-06-12,Premium,699,,6.0,4.0,5,2.0,No
2732,2024-07-08,Premium,699,5.8,0.0,2.0,34,15.0,No
2733,2023-07-27,Standard,399,15.7,6.0,1.0,5,9.0,No
2734,2024-01-13,Basic,199,12.4,,0.0,27,23.0,Yes
2735,2023-06-06,Standard,399,11.8,0.0,3.0,26,14.0,No
2736,2023-10-21,Basic,199,20.2,5.0,2.0,33,3.0,Yes
2737,2024-12-02,Standard,399,16.6,,3.0,20,25.0,No
2738,2024-09-11,Standard,399,18.1,6.0,2.0,13,0.0,Yes
2739,2023-05-01,Standard,399,11.6,2.0,1.0,11,24.0,Yes
2740,2023-05-21,Basic,199,,4.0,1.0,19,50.0,Yes
2741,2023-06-04,Premium,699,23.6,8.0,5.0,22,20.0,Yes
2742,2024-08-31,Basic,199,21.3,0.0,4.0,33,47.0,Yes
2743,2023-11-15,Premium,699,18.6,6.0,1.0,7,40.0,Yes
2744,2023-12-13,Premium,699,16.6,6.0,2.0,6,,Yes
2745,2024-11-13,Basic,199,18.1,4.0,3.0,9,11.0,No
2746,2023-02-05,Basic,199,13.5,3.0,1.0,24,,No
2747,2023-01-29,Premium,699,2.4,5.0,5.0,16,33.0,Yes
2748,2024-07-31,,399,9.6,7.0,5.0,18,24.0,No
2749,2023-10-02,Premium,699,12.7,7.0,3.0,18,37.0,Yes
2750,2024-04-28,Premium,699,23.7,5.0,1.0,22,27.0,Yes
2751,2023-08-02,Standard,399,10.0,8.0,3.0,26,,Yes
2752,2024-12-15,Standard,399,2.4,5.0,2.0,9,23.0,Yes
2753,2023-07-09,Basic,199,23.2,4.0,4.0,22,5.0,No
2754,2024-04-02,Standard,399,8.4,5.0,4.0,10,24.0,Yes
2755,2023-10-10,,199,21.4,3.0,0.0,8,29.0,No
2756,2023-10-20,Basic,199,9.5,1.0,2.0,16,11.0,No
2757,2024-03-01,Basic,199,16.4,3.0,1.0,17,50.0,No
